1700300495[282 64 49 138 9 0 1; 337 73 57 136 10 0 1; 429 69 68 128 15 0 2; ]
1700300496[278 64 50 139 9 0 1; 334 74 57 136 10 0 1; 425 69 69 128 15 0 2; ]
1700300497[274 64 50 140 9 0 1; 330 75 58 137 10 0 1; 421 69 69 129 15 0 2; ]
1700300498[270 64 50 141 9 0 1; 327 75 58 137 10 0 1; 417 69 70 130 15 0 2; ]
1700300499[266 64 50 142 9 0 1; 324 75 58 138 10 0 1; 413 68 70 132 15 0 2; ]
1700300500[262 63 51 143 9 0 1; 321 74 58 140 10 0 1; 408 67 71 133 15 0 2; ]
1700300501[259 62 51 144 9 0 1; 318 73 58 142 10 0 1; 404 66 71 134 15 0 2; ]
1700300502[255 60 51 144 9 0 1; 315 71 58 143 10 0 1; 400 64 72 136 15 0 2; ]
1700300503[251 59 51 145 9 0 1; 312 68 57 143 10 0 1; 395 63 73 137 15 0 2; ]
1700300504[247 57 52 146 9 0 1; 309 65 57 144 10 0 1; 391 60 73 139 15 0 2; ]
1700300505[243 55 52 147 9 0 1; 307 63 56 144 10 0 1; 386 57 74 140 15 0 2; ]
1700300506[239 52 52 148 9 0 1; 304 61 55 144 10 0 1; 382 56 76 141 15 0 2; ]
1700300507[236 51 54 151 9 0 1; 300 60 57 147 10 0 1; 378 55 78 142 15 0 2; ]
1700300508[232 51 55 154 9 0 1; 296 59 59 149 10 0 1; 374 55 79 143 15 0 2; ]
1700300509[228 50 56 156 9 0 1; 292 59 60 151 10 0 1; 370 56 79 143 15 0 2; ]
1700300510[224 50 56 158 9 0 1; 288 59 60 151 10 0 1; 365 58 78 144 15 0 2; ]
1700300511[220 50 56 159 9 0 1; 284 60 60 152 10 0 1; 361 60 78 144 15 0 2; ]
1700300512[216 51 55 160 9 0 1; 279 61 60 152 10 0 1; 357 61 78 145 15 0 2; ]
1700300513[212 52 54 160 9 0 1; 275 63 60 153 10 0 1; 352 60 78 146 15 0 2; ]
1700300514[207 52 54 161 9 0 1; 271 64 60 154 10 0 1; 347 59 78 148 15 0 2; ]
1700300515[203 53 54 161 9 0 1; 266 65 60 155 10 0 1; 343 59 78 150 15 0 2; ]
1700300516[198 54 54 161 9 0 1; 262 66 60 156 10 0 1; 338 58 78 152 15 0 2; ]
1700300517[193 55 54 162 9 0 1; 257 66 60 157 10 0 1; 333 58 79 154 15 0 2; ]
1700300518[189 56 54 162 9 0 1; 253 66 61 159 10 0 1; 328 58 79 155 15 0 2; ]
1700300519[184 55 54 163 9 0 1; 248 66 61 160 10 0 1; 323 57 80 158 15 0 2; ]
1700300520[179 54 55 164 9 0 1; 244 65 61 161 10 0 1; 318 57 80 160 15 0 2; ]
1700300521[174 52 56 165 9 0 1; 239 64 62 162 10 0 1; 315 56 81 161 15 0 2; ]
1700300522[169 49 56 167 9 0 1; 235 60 63 162 10 0 1; 311 55 82 162 15 0 2; ]
1700300523[164 46 57 169 9 0 1; 231 58 64 162 10 0 1; 306 53 82 163 15 0 2; ]
1700300524[159 43 57 171 9 0 1; 226 56 65 162 10 0 1; 302 51 83 165 15 0 2; ]
1700300525[154 40 58 174 9 0 1; 221 55 66 163 10 0 1; 298 49 84 166 15 0 2; ]
1700300526[148 37 58 177 9 0 1; 214 54 67 164 10 0 1; 293 47 85 168 15 0 2; ]
1700300527[142 34 59 181 9 0 1; 208 53 68 165 10 0 1; 289 45 86 170 15 0 2; ]
1700300528[136 32 59 183 9 0 1; 202 52 68 167 10 0 1; 284 42 86 172 15 0 2; ]
1700300529[130 31 60 184 9 0 1; 196 51 68 168 10 0 1; 279 38 87 174 15 0 2; ]
1700300530[124 29 61 184 9 0 1; 191 49 68 169 10 0 1; 274 35 88 176 15 0 2; ]
1700300531[118 28 62 185 9 0 1; 186 48 68 171 10 0 1; 269 33 89 178 15 0 2; ]
1700300532[112 28 64 186 9 0 1; 181 46 69 173 10 0 1; 264 32 90 181 15 0 2; ]
1700300533[106 27 64 186 9 0 1; 176 45 69 175 10 0 1; 258 31 91 183 15 0 2; ]
1700300534[100 26 65 187 9 0 1; 170 43 69 177 10 0 1; 253 31 92 185 15 0 2; ]
1700300535[94 26 66 189 9 0 1; 164 41 71 180 10 0 1; 247 30 92 187 15 0 2; ]
1700300536[88 26 67 190 9 0 1; 158 39 72 183 10 0 1; 241 29 93 189 15 0 2; ]
1700300537[81 24 70 193 9 0 1; 152 38 72 185 10 0 1; 236 28 94 192 15 0 2; ]
1700300538[73 21 73 197 9 0 1; 146 37 73 187 10 0 1; 230 27 95 195 15 0 2; ]
1700300539[66 19 74 200 9 0 1; 139 36 73 189 10 0 1; 224 26 96 198 15 0 2; ]
1700300540[60 16 74 204 9 0 1; 132 35 74 191 10 0 1; 217 25 97 201 15 0 2; ]
1700300541[54 13 75 208 9 0 1; 125 34 74 194 10 0 1; 211 23 98 204 15 0 2; ]
1700300542[48 10 75 211 9 0 1; 117 32 75 196 10 0 1; 204 22 100 207 15 0 2; ]
1700300543[41 8 75 213 9 0 1; 110 30 76 199 10 0 1; 197 19 102 211 15 0 2; ]
1700300544[34 8 75 215 9 0 1; 102 29 77 201 10 0 1; 190 16 105 215 15 0 2; ]
1700300545[27 7 75 216 9 0 1; 94 26 79 203 10 0 1; 183 13 109 219 15 0 2; ]
1700300546[20 7 74 217 9 0 1; 85 24 81 205 10 0 1; 175 10 112 222 15 0 2; ]
1700300547[12 7 74 219 9 0 1; 77 22 81 208 10 0 1; 168 8 114 226 15 0 2; ]
1700300548[4 6 75 220 9 0 1; 68 19 80 211 10 0 1; 160 7 116 230 15 0 2; ]
1700300549[59 16 79 216 10 0 1; 152 5 118 233 15 0 2; ]
1700300550[49 13 80 221 10 0 1; 143 4 120 237 15 0 2; ]
1700300551[40 9 83 226 10 0 1; 136 5 121 241 15 0 2; ]
1700300552[32 9 83 229 10 0 1; 129 5 122 246 15 0 2; ]
1700300553[24 7 83 231 10 0 1; 121 5 124 251 15 0 2; ]
1700300554[15 6 83 234 10 0 1; 113 4 126 256 15 0 2; ]
1700300555[6 4 85 238 10 0 1; 104 0 129 262 15 0 2; ]
1700300556[]
1700300557[]
1700300558[]
1700300559[]
1700300560[]
1700300561[]
1700300562[]
1700300563[]
1700300564[]
1700300565[]
1700300566[]
1700300567[]
1700300568[]
1700300569[]
1700300570[]
1700300571[]
1700300572[]
1700300573[]
1700300574[]
1700300575[]
1700300576[]
1700300577[]
1700300578[]
1700300579[]
1700300580[]
1700300581[]
1700300582[]
1700300583[]
1700300584[]
1700300585[]
1700300586[]
1700300587[]
1700300588[]
1700300589[]
1700300590[]
1700300591[]
1700300592[]
1700300593[]
1700300594[]
1700300595[]
1700300596[]
1700300597[]
1700300598[]
1700300599[]
1700300600[]
1700300601[]
1700300602[]
1700300603[]
1700300604[]
1700300605[]
1700300606[]
1700300607[]
1700300608[]
1700300609[]
1700300610[]
1700300611[]
1700300612[]
1700300613[]
1700300614[]
1700300615[]
1700300616[]
1700300617[]
1700300618[]
1700300619[]
1700300620[]
1700300621[]
1700300622[]
1700300623[]
1700300624[]
1700300625[]
1700300626[]
1700300627[]
1700300628[]
1700300629[]
1700300630[]
1700300631[]
1700300632[]
1700300633[]
1700300634[]
1700300635[]
1700300636[]
1700300637[]
1700300638[]
1700300639[]
1700300640[]
1700300641[]
1700300642[]
1700300643[]
1700300644[]
1700300645[]
1700300646[]
1700300647[]
1700300648[]
1700300649[]
1700300650[]
1700300651[]
1700300652[]
1700300653[]
1700300654[]
1700300655[]
1700300656[]
1700300657[]
1700300658[]
1700300659[]
1700300660[]
1700300661[]
1700300662[]
1700300663[]
1700300664[]
1700300665[]
1700300666[]
1700300667[]
1700300668[]
1700300669[]
1700300670[]
1700300671[]
1700300672[]
1700300673[]
1700300674[]
1700300675[]
1700300676[]
1700300677[]
1700300678[]
1700300679[]
1700300680[]
1700300681[]
1700300682[]
1700300683[]
1700300684[]
1700300685[]
1700300686[]
1700300687[]
1700300688[]
1700300689[]
1700300690[]
1700300691[]
1700300692[]
1700300693[]
1700300694[]
1700300695[]
1700300696[]
1700300697[]
1700300698[]
1700300699[]
1700300700[]
1700300701[]
1700300702[]
1700300703[]
1700300704[]
1700300705[]
1700300706[]
1700300707[]
1700300708[]
1700300709[]
1700300710[]
1700300711[]
1700300712[]
1700300713[]
1700300714[]
1700300715[]
1700300716[]
1700300717[]
1700300718[]
1700300719[]
1700300720[]
1700300721[]
1700300722[]
1700300723[]
1700300724[]
1700300725[]
1700300726[]
1700300727[]
1700300728[]
1700300729[]
1700300730[]
1700300731[]
1700300732[]
1700300733[]
1700300734[]
1700300735[]
1700300736[]
1700300737[]
1700300738[]
1700300739[]
1700300740[]
1700300741[]
1700300742[]
1700300743[]
1700300744[]
1700300745[]
1700300746[]
1700300747[]
1700300748[]
1700300749[]
1700300750[]
1700300751[]
1700300752[]
1700300753[]
1700300754[]
1700300755[]
1700300756[]
1700300757[]
1700300758[]
1700300759[]
1700300760[]
1700300761[]
1700300762[]
1700300763[]
1700300764[]
1700300765[]
1700300766[]
1700300767[]
1700300768[]
1700300769[]
1700300770[]
1700300771[]
1700300772[]
1700300773[]
1700300774[]
1700300775[]
1700300776[]
1700300777[]
1700300778[]
1700300779[]
1700300780[]
1700300781[]
1700300782[]
1700300783[]
1700300784[]
1700300785[]
1700300786[]
1700300787[]
1700300788[]
1700300789[]
1700300790[]
1700300791[]
1700300792[]
1700300793[]
1700300794[]
1700300795[]
1700300796[]
1700300797[]
1700300798[]
1700300799[]
1700300800[]
1700300801[]
1700300802[]
1700300803[]
1700300804[]
1700300805[]
1700300806[]
1700300807[]
1700300808[]
1700300809[]
1700300810[]
1700300811[]
1700300812[]
1700300813[]
1700300814[]
1700300815[]
1700300816[]
1700300817[]
1700300818[]
1700300819[]
1700300820[]
1700300821[]
1700300822[]
1700300823[]
1700300824[]
1700300825[]
1700300826[]
1700300827[]
1700300828[]
1700300829[]
1700300830[]
1700300831[]
1700300832[]
1700300833[]
1700300834[]
1700300835[]
1700300836[]
1700300837[]
1700300838[]
1700300839[]
1700300840[]
1700300841[]
1700300842[]
1700300843[]
1700300844[]
1700300845[]
1700300846[]
1700300847[]
1700300848[]
1700300849[]
1700300850[]
1700300851[]
1700300852[]
1700300853[]
1700300854[]
1700300855[]
1700300856[]
1700300857[]
1700300858[]
1700300859[]
1700300860[]
1700300861[]
1700300862[]
1700300863[]
1700300864[]
1700300865[]
1700300866[]
1700300867[]
1700300868[]
1700300869[]
1700300870[]
1700300871[]
1700300872[]
1700300873[]
1700300874[]
1700300875[]
1700300876[]
1700300877[]
1700300878[]
1700300879[]
1700300880[]
1700300881[]
1700300882[]
1700300883[]
1700300884[]
1700300885[]
1700300886[]
1700300887[]
1700300888[]
1700300889[]
1700300890[]
1700300891[]
1700300892[]
1700300893[]
1700300894[]
1700300895[]
1700300896[]
1700300897[]
1700300898[]
1700300899[]
1700300900[]
1700300901[]
1700300902[]
1700300903[]
1700300904[]
1700300905[]
1700300906[478 81 24 51 21 0 1; ]
1700300907[477 81 23 52 21 0 1; ]
1700300908[476 81 22 53 21 0 1; ]
1700300909[474 81 22 53 21 0 1; ]
1700300910[471 81 23 53 21 0 1; 487 78 24 55 22 0 1; ]
1700300911[468 80 24 52 21 0 1; 485 79 24 55 22 0 1; ]
1700300912[465 81 25 52 21 0 1; 483 79 25 55 22 0 1; ]
1700300913[462 83 25 52 21 0 1; 481 80 25 55 22 0 1; ]
1700300914[459 84 26 52 21 0 1; 479 81 25 55 22 0 1; ]
1700300915[457 85 26 52 21 0 1; 477 82 25 56 22 0 1; ]
1700300916[456 88 25 52 21 0 1; 475 84 25 56 22 0 1; ]
1700300917[455 90 24 52 21 0 1; 473 86 25 56 22 0 1; ]
1700300918[453 91 24 52 21 0 1; 471 88 25 55 22 0 1; ]
1700300919[452 91 24 52 21 0 1; 469 90 25 54 22 0 1; ]
1700300920[450 91 25 53 21 0 1; 467 89 25 54 22 0 1; ]
1700300921[447 90 25 53 21 0 1; 465 87 25 55 22 0 1; ]
1700300922[446 89 25 53 21 0 1; 464 86 25 55 22 0 1; ]
1700300923[444 88 25 53 21 0 1; 463 84 25 56 22 0 1; ]
1700300924[442 86 25 53 21 0 1; 462 82 25 56 22 0 1; ]
1700300925[440 84 25 52 21 0 1; 459 80 25 56 22 0 1; ]
1700300926[438 82 25 52 21 0 1; 456 78 26 56 22 0 1; ]
1700300927[435 82 26 53 21 0 1; 454 78 26 57 22 0 1; ]
1700300928[433 82 27 53 21 0 1; 451 78 26 57 22 0 1; ]
1700300929[431 82 27 53 21 0 1; 449 78 26 57 22 0 1; ]
1700300930[429 81 27 54 21 0 1; 448 78 26 57 22 0 1; ]
1700300931[427 81 27 54 21 0 1; 446 78 26 57 22 0 1; ]
1700300932[426 81 27 54 21 0 1; 445 78 26 57 22 0 1; ]
1700300933[424 81 27 54 21 0 1; 443 78 26 57 22 0 1; ]
1700300934[423 81 26 54 21 0 1; 442 78 26 57 22 0 1; ]
1700300935[422 81 25 54 21 0 1; 440 78 25 58 22 0 1; ]
1700300936[421 81 25 54 21 0 1; 438 78 25 59 22 0 1; ]
1700300937[419 81 24 55 21 0 1; 435 78 26 59 22 0 1; ]
1700300938[417 81 24 55 21 0 1; 433 78 27 59 22 0 1; ]
1700300939[415 81 24 56 21 0 1; 431 78 27 60 22 0 1; ]
1700300940[414 80 24 56 21 0 1; 430 76 27 60 22 0 1; ]
1700300941[412 78 24 56 21 0 1; 429 74 27 61 22 0 1; ]
1700300942[410 76 25 56 21 0 1; 427 71 27 61 22 0 1; ]
1700300943[408 74 25 56 21 0 1; 426 70 27 61 22 0 1; ]
1700300944[407 72 25 56 21 0 1; 424 70 27 61 22 0 1; ]
1700300945[405 71 25 56 21 0 1; 422 70 26 61 22 0 1; ]
1700300946[403 72 25 55 21 0 1; 420 70 26 60 22 0 1; ]
1700300947[402 74 25 54 21 0 1; 418 71 26 60 22 0 1; ]
1700300948[400 76 25 54 21 0 1; 417 72 26 60 22 0 1; ]
1700300949[398 78 25 55 21 0 1; 415 74 27 61 22 0 1; ]
1700300950[396 79 25 56 21 0 1; 414 76 28 61 22 0 1; ]
1700300951[395 81 25 57 21 0 1; 412 78 29 61 22 0 1; ]
1700300952[393 83 25 57 21 0 1; 411 79 28 61 22 0 1; ]
1700300953[392 84 24 56 21 0 1; 410 80 26 61 22 0 1; ]
1700300954[391 85 24 56 21 0 1; 409 81 26 61 22 0 1; ]
1700300955[390 85 24 56 21 0 1; 407 82 26 61 22 0 1; ]
1700300956[388 86 24 56 21 0 1; 406 82 26 61 22 0 1; ]
1700300957[387 86 24 56 21 0 1; 405 82 27 61 22 0 1; ]
1700300958[386 86 24 56 21 0 1; 403 83 27 61 22 0 1; ]
1700300959[385 85 24 56 21 0 1; 402 82 27 61 22 0 1; ]
1700300960[383 82 24 57 21 0 1; 400 79 27 61 22 0 1; ]
1700300961[382 80 24 57 21 0 1; 398 77 28 62 22 0 1; ]
1700300962[381 78 24 58 21 0 1; 397 75 28 62 22 0 1; ]
1700300963[379 76 23 59 21 0 1; 395 74 28 62 22 0 1; ]
1700300964[378 75 23 60 21 0 1; 393 74 28 62 22 0 1; ]
1700300965[377 76 23 60 21 0 1; 391 75 28 62 22 0 1; ]
1700300966[376 78 23 59 21 0 1; 389 76 28 62 22 0 1; ]
1700300967[373 80 23 58 21 0 1; 388 77 27 62 22 0 1; ]
1700300968[372 81 23 58 21 0 1; 386 78 27 62 22 0 1; ]
1700300969[371 82 23 57 21 0 1; 384 79 27 62 22 0 1; ]
1700300970[370 83 23 57 21 0 1; 382 80 27 61 22 0 1; ]
1700300971[370 81 39 63 23 0 2; ]
1700300972[368 81 38 63 23 0 2; ]
1700300973[367 82 37 63 23 0 2; ]
1700300974[366 82 36 63 23 0 2; ]
1700300975[364 83 36 63 23 0 2; ]
1700300976[363 84 35 63 23 0 2; ]
1700300977[362 86 35 63 23 0 2; ]
1700300978[360 87 34 63 23 0 2; ]
1700300979[359 87 35 65 23 0 2; ]
1700300980[358 88 36 66 23 0 2; ]
1700300981[356 91 36 66 23 0 2; ]
1700300982[355 96 37 66 23 0 2; ]
1700300983[354 100 37 65 23 0 2; ]
1700300984[352 102 37 65 23 0 2; ]
1700300985[351 103 36 65 23 0 2; ]
1700300986[350 104 35 65 23 0 2; ]
1700300987[349 101 34 66 23 0 2; ]
1700300988[348 100 34 68 23 0 2; ]
1700300989[347 99 34 68 23 0 2; ]
1700300990[346 99 34 68 23 0 2; ]
1700300991[346 99 34 68 23 0 2; ]
1700300992[345 98 34 67 23 0 2; ]
1700300993[344 98 34 67 23 0 2; ]
1700300994[343 98 34 67 23 0 2; ]
1700300995[342 98 34 68 23 0 2; ]
1700300996[340 96 34 68 23 0 2; ]
1700300997[339 93 34 68 23 0 2; ]
1700300998[338 93 34 68 23 0 2; ]
1700300999[337 92 35 68 23 0 2; ]
1700301000[336 92 35 69 23 0 2; ]
1700301001[334 92 35 69 23 0 2; ]
1700301002[333 95 36 69 23 0 2; ]
1700301003[332 97 36 69 23 0 2; ]
1700301004[331 98 36 69 23 0 2; ]
1700301005[329 100 36 69 23 0 2; ]
1700301006[328 101 36 69 23 0 2; ]
1700301007[326 102 37 70 23 0 2; ]
1700301008[325 102 37 70 23 0 2; ]
1700301009[323 102 37 70 23 0 2; ]
1700301010[321 100 37 71 23 0 2; ]
1700301011[318 99 37 71 23 0 2; ]
1700301012[316 97 38 71 23 0 2; ]
1700301013[314 96 38 71 23 0 2; ]
1700301014[311 94 38 71 23 0 2; ]
1700301015[308 93 38 72 23 0 2; ]
1700301016[306 92 38 73 23 0 2; ]
1700301017[303 91 39 74 23 0 2; ]
1700301018[300 91 39 74 23 0 2; ]
1700301019[298 90 39 75 23 0 2; ]
1700301020[295 90 39 74 23 0 2; ]
1700301021[292 90 39 74 23 0 2; ]
1700301022[290 90 40 73 23 0 2; ]
1700301023[287 90 40 73 23 0 2; ]
1700301024[284 90 40 73 23 0 2; ]
1700301025[282 91 40 74 23 0 2; ]
1700301026[279 92 40 75 23 0 2; ]
1700301027[276 93 41 76 23 0 2; ]
1700301028[274 94 41 77 23 0 2; ]
1700301029[271 96 41 77 23 0 2; ]
1700301030[269 98 41 77 23 0 2; ]
1700301031[266 100 41 78 23 0 2; ]
1700301032[264 100 41 77 23 0 2; ]
1700301033[262 99 42 77 23 0 2; ]
1700301034[260 98 42 77 23 0 2; ]
1700301035[258 96 42 77 23 0 2; ]
1700301036[256 95 42 77 23 0 2; ]
1700301037[254 92 42 77 23 0 2; ]
1700301038[252 90 42 78 23 0 2; ]
1700301039[250 88 42 78 23 0 2; ]
1700301040[249 87 42 79 23 0 2; ]
1700301041[247 86 42 80 23 0 2; ]
1700301042[245 85 42 81 23 0 2; ]
1700301043[243 84 42 81 23 0 2; ]
1700301044[241 83 42 81 23 0 2; ]
1700301045[239 83 42 81 23 0 2; ]
1700301046[237 83 42 80 23 0 2; ]
1700301047[235 82 42 81 23 0 2; ]
1700301048[233 81 43 81 23 0 2; ]
1700301049[231 81 43 82 23 0 2; ]
1700301050[229 81 43 82 23 0 2; ]
1700301051[227 80 43 82 23 0 2; ]
1700301052[225 80 43 83 23 0 2; ]
1700301053[222 80 44 83 23 0 2; ]
1700301054[220 80 44 84 23 0 2; ]
1700301055[218 80 44 84 23 0 2; ]
1700301056[215 80 44 84 23 0 2; ]
1700301057[213 81 44 85 23 0 2; ]
1700301058[210 81 45 85 23 0 2; ]
1700301059[208 81 45 85 23 0 2; ]
1700301060[205 82 45 85 23 0 2; ]
1700301061[203 83 45 86 23 0 2; ]
1700301062[199 82 46 87 23 0 2; ]
1700301063[196 82 48 87 23 0 2; ]
1700301064[192 82 49 88 23 0 2; ]
1700301065[189 82 50 89 23 0 2; ]
1700301066[185 82 51 89 23 0 2; ]
1700301067[182 81 53 90 23 0 2; ]
1700301068[178 81 54 91 23 0 2; ]
1700301069[174 80 56 91 23 0 2; ]
1700301070[170 79 58 91 23 0 2; ]
1700301071[166 77 60 92 23 0 2; ]
1700301072[162 75 61 92 23 0 2; ]
1700301073[159 74 62 93 23 0 2; ]
1700301074[156 72 63 93 23 0 2; 482 90 29 67 24 0 1; ]
1700301075[153 71 64 94 23 0 2; 481 89 29 67 24 0 1; ]
1700301076[150 70 64 95 23 0 2; 480 89 29 67 24 0 1; ]
1700301077[479 88 29 68 24 0 1; 148 74 41 88 25 0 1; 175 71 35 93 26 0 1; ]
1700301078[478 88 29 68 24 0 1; 144 73 42 89 25 0 1; 172 69 35 94 26 0 1; ]
1700301079[477 88 29 68 24 0 1; 140 72 43 89 25 0 1; 170 68 35 95 26 0 1; ]
1700301080[476 88 29 69 24 0 1; 136 72 43 90 25 0 1; 167 67 35 96 26 0 1; ]
1700301081[475 89 29 69 24 0 1; 131 72 43 90 25 0 1; 164 68 35 96 26 0 1; ]
1700301082[473 91 29 69 24 0 1; 126 73 42 91 25 0 1; 161 69 35 96 26 0 1; ]
1700301083[471 93 29 69 24 0 1; 121 75 42 92 25 0 1; 158 71 35 97 26 0 1; ]
1700301084[470 96 29 69 24 0 1; 116 76 41 92 25 0 1; 155 73 35 97 26 0 1; ]
1700301085[469 97 29 69 24 0 1; 112 78 41 93 25 0 1; 153 75 35 98 26 0 1; ]
1700301086[468 99 29 69 24 0 1; 107 80 40 93 25 0 1; 150 77 35 99 26 0 1; ]
1700301087[467 101 29 69 24 0 1; 103 82 39 93 25 0 1; 147 79 35 99 26 0 1; ]
1700301088[466 103 29 69 24 0 1; 99 83 38 94 25 0 1; 144 80 35 100 26 0 1; ]
1700301089[465 102 30 68 24 0 1; 94 84 39 94 25 0 1; 142 80 36 100 26 0 1; ]
1700301090[464 101 31 68 24 0 1; 90 84 41 95 25 0 1; 139 80 36 100 26 0 1; ]
1700301091[463 101 32 68 24 0 1; 84 84 43 95 25 0 1; 136 80 37 100 26 0 1; ]
1700301092[463 101 32 68 24 0 1; 79 84 47 96 25 0 1; 133 79 38 100 26 0 1; ]
1700301093[464 102 32 69 24 0 1; 77 84 48 95 25 0 1; 132 78 38 102 26 0 1; ]
1700301094[464 102 32 70 24 0 1; 75 84 48 95 25 0 1; 130 78 38 104 26 0 1; ]
1700301095[464 102 32 70 24 0 1; 72 83 48 95 25 0 1; 128 77 38 104 26 0 1; ]
1700301096[464 102 32 70 24 0 1; 70 83 48 96 25 0 1; 126 76 39 104 26 0 1; ]
1700301097[464 102 32 69 24 0 1; 67 81 48 97 25 0 1; 124 75 39 104 26 0 1; ]
1700301098[465 101 32 68 24 0 1; 64 80 47 98 25 0 1; 122 74 39 104 26 0 1; ]
1700301099[465 101 32 67 24 0 1; 62 79 46 99 25 0 1; 120 74 39 104 26 0 1; ]
1700301100[465 100 31 67 24 0 1; 60 78 44 99 25 0 1; 118 74 39 104 26 0 1; ]
1700301101[466 100 31 68 24 0 1; 57 77 41 100 25 0 1; 116 74 40 105 26 0 1; ]
1700301102[467 99 30 69 24 0 1; 55 76 38 100 25 0 1; 114 74 40 106 26 0 1; ]
1700301103[469 98 30 70 24 0 1; 53 75 37 101 25 0 1; 113 74 41 106 26 0 1; ]
