1500600001[]
1500600002[]
1500600359[]
1500600360[]
1500600361[]
1500600362[]
1500600363[]
1500600364[]
1500600365[]
1500600366[]
1500600367[]
1500600368[]
1500600369[]
1500600370[]
1500600371[]
1500600372[]
1500600373[]
1500600374[]
1500600375[]
1500600376[]
1500600377[]
1500600378[]
1500600379[]
1500600380[]
1500600381[]
1500600382[]
1500600383[]
1500600384[]
1500600385[]
1500600386[]
1500600387[]
1500600388[]
1500600389[]
1500600390[]
1500600391[]
1500600392[]
1500600393[]
1500600394[]
1500600395[]
1500600396[]
1500600397[]
1500600398[]
1500600399[]
1500600400[]
1500600401[]
1500600402[]
1500600403[]
1500600404[]
1500600405[50 82 20 40 9 1 0; ]
1500600406[49 82 20 40 9 1 0; ]
1500600407[49 82 20 40 9 1 0; ]
1500600408[48 82 20 40 9 1 0; ]
1500600409[47 82 20 40 9 1 0; ]
1500600410[47 82 20 40 9 1 0; ]
1500600411[46 82 20 40 9 1 0; ]
1500600412[45 82 20 40 9 1 0; ]
1500600413[45 82 20 40 9 0 0; ]
1500600414[44 82 20 40 9 0 0; ]
1500600415[43 81 20 40 9 0 0; ]
1500600416[42 81 20 40 9 0 0; ]
1500600417[42 81 20 40 9 0 0; ]
1500600418[41 81 20 41 9 0 0; ]
1500600419[40 81 20 41 9 0 0; ]
1500600420[40 81 20 41 9 0 0; ]
1500600421[39 81 20 41 9 0 0; ]
1500600422[38 81 20 41 9 0 0; ]
1500600423[38 81 20 41 9 0 0; ]
1500600424[37 81 20 41 9 0 0; ]
1500600425[36 81 20 41 9 0 0; ]
1500600426[36 81 20 41 9 0 0; ]
1500600427[35 81 20 41 9 0 0; ]
1500600428[34 81 20 41 9 0 0; ]
1500600429[34 81 20 41 9 0 0; ]
1500600430[33 81 20 41 9 0 0; ]
1500600431[32 81 20 41 9 0 0; ]
1500600432[32 81 20 41 9 0 0; ]
1500600433[31 81 20 41 9 0 0; ]
1500600434[31 81 20 41 9 0 0; ]
1500600435[30 81 20 41 9 0 0; ]
1500600436[29 81 20 41 9 0 0; ]
1500600437[29 80 20 41 9 0 0; ]
1500600438[28 80 20 41 9 0 0; ]
1500600439[28 80 20 41 9 0 0; ]
1500600440[27 80 20 41 9 0 0; ]
1500600441[26 80 20 41 9 0 0; ]
1500600442[26 80 20 41 9 0 0; ]
1500600443[25 80 20 41 9 0 0; ]
1500600444[25 80 20 42 9 0 0; ]
1500600445[24 80 20 42 9 0 0; ]
1500600446[23 80 20 42 9 0 0; ]
1500600447[23 80 20 42 9 0 0; ]
1500600448[22 80 20 42 9 0 0; ]
1500600449[22 80 20 42 9 0 0; ]
1500600450[21 80 20 42 9 0 0; ]
1500600451[20 80 20 42 9 0 0; ]
1500600452[20 80 21 42 9 0 0; ]
1500600453[19 80 21 42 9 0 0; ]
1500600454[18 80 21 42 9 0 0; ]
1500600455[18 80 21 42 9 0 0; ]
1500600456[17 80 21 42 9 0 0; ]
1500600457[17 80 21 42 9 0 0; ]
1500600458[16 80 21 42 9 0 0; ]
1500600459[16 80 21 42 9 0 0; ]
1500600460[16 80 21 42 9 0 0; ]
1500600461[15 80 22 42 9 0 0; ]
1500600462[15 80 22 42 9 0 0; ]
1500600463[15 80 22 42 9 0 0; ]
1500600464[15 80 22 42 9 0 0; ]
1500600465[14 80 22 42 9 0 0; ]
1500600466[14 80 22 42 9 0 0; ]
1500600467[14 80 22 42 9 0 0; ]
1500600468[14 80 22 42 9 0 0; ]
1500600469[14 80 22 42 9 0 0; ]
1500600470[14 80 22 42 9 0 0; ]
1500600471[13 80 22 43 9 0 0; ]
1500600472[13 80 22 43 9 0 0; ]
1500600473[13 80 22 43 9 0 0; ]
1500600474[13 79 22 43 9 0 0; ]
1500600475[13 79 22 43 9 0 0; ]
1500600476[13 79 22 43 9 0 0; ]
1500600477[13 79 22 43 9 0 0; ]
1500600478[13 79 23 43 9 0 0; ]
1500600479[12 79 23 43 9 0 0; ]
1500600480[12 79 23 43 9 0 0; ]
1500600481[12 79 23 44 9 0 0; ]
1500600482[12 79 23 44 9 0 0; ]
1500600483[12 79 23 44 9 0 0; ]
1500600484[12 79 23 44 9 0 0; ]
1500600485[12 79 23 44 9 0 0; ]
1500600486[12 79 23 44 9 0 0; ]
1500600487[12 79 23 44 9 0 0; ]
1500600488[13 79 24 45 9 0 0; ]
1500600489[13 79 24 45 9 0 0; ]
1500600490[13 79 24 45 9 0 0; ]
1500600491[13 79 25 45 9 0 0; ]
1500600492[14 79 25 45 9 0 0; ]
1500600493[14 79 25 46 9 0 0; ]
1500600494[15 79 25 46 9 0 0; ]
1500600495[15 79 26 46 9 0 0; ]
1500600496[16 79 26 46 9 0 0; ]
1500600497[16 79 26 46 9 0 0; ]
1500600498[17 80 26 46 9 0 0; ]
1500600499[18 80 27 47 9 0 0; ]
1500600500[18 80 27 47 9 0 0; ]
1500600501[19 80 27 47 9 0 0; ]
1500600502[20 80 27 47 9 0 0; ]
1500600503[21 80 28 47 9 0 0; ]
1500600504[22 79 28 47 9 0 0; ]
1500600505[24 79 28 47 9 0 0; ]
1500600506[25 79 27 47 9 0 0; ]
1500600507[27 79 26 47 9 0 0; ]
1500600508[28 79 25 47 9 0 0; ]
1500600509[30 79 25 47 9 0 0; ]
1500600510[32 79 24 47 9 0 0; ]
1500600511[33 79 25 47 9 0 0; ]
1500600512[35 78 25 47 9 0 0; ]
1500600513[37 78 26 47 9 0 0; ]
1500600514[39 78 28 47 9 0 0; ]
1500600515[41 78 29 47 9 1 0; ]
1500600516[42 78 30 47 9 1 0; ]
1500600517[44 78 31 47 9 1 0; ]
1500600518[46 78 31 47 9 1 0; ]
1500600519[48 77 32 47 9 1 0; ]
1500600520[50 77 32 47 9 1 0; ]
1500600521[52 77 32 47 9 1 0; ]
1500600522[54 77 32 47 9 1 0; ]
1500600523[56 77 32 47 9 1 0; ]
1500600524[58 77 33 47 9 1 0; ]
1500600525[60 77 33 47 9 1 0; ]
1500600526[62 77 33 47 9 1 0; ]
1500600527[64 77 33 47 9 1 0; ]
1500600528[66 77 33 47 9 1 0; ]
1500600529[69 77 33 47 9 1 0; ]
1500600530[71 77 33 47 9 1 0; ]
1500600531[73 77 34 47 9 1 0; ]
1500600532[75 77 34 47 9 1 0; ]
1500600533[78 77 34 47 9 1 0; ]
1500600534[80 77 34 47 9 1 0; ]
1500600535[82 77 34 47 9 1 0; ]
1500600536[85 77 34 47 9 1 0; ]
1500600537[87 76 34 47 9 1 0; ]
1500600538[89 76 34 47 9 1 0; ]
1500600539[92 76 35 47 9 1 0; ]
1500600540[94 76 35 47 9 1 0; ]
1500600541[97 76 35 47 9 1 0; ]
1500600542[99 76 35 47 9 1 0; ]
1500600543[102 76 35 47 9 1 0; ]
1500600544[104 76 35 47 9 1 0; ]
1500600545[107 76 35 47 9 1 0; ]
1500600546[109 76 35 47 9 1 0; ]
1500600547[112 76 35 47 9 1 0; ]
1500600548[114 76 35 47 9 1 0; ]
1500600549[117 76 35 47 9 1 0; ]
1500600550[120 76 35 47 9 1 0; ]
1500600551[122 76 35 47 9 1 0; ]
1500600552[125 76 35 47 9 1 0; ]
1500600553[127 76 36 47 9 1 0; ]
1500600554[130 76 36 47 9 1 0; ]
1500600555[133 76 36 47 9 1 0; ]
1500600556[136 76 36 47 9 1 0; ]
1500600557[138 76 36 47 9 1 0; ]
1500600558[141 76 36 47 9 1 0; ]
1500600559[144 76 36 47 9 1 0; ]
1500600560[146 76 36 47 9 1 0; ]
1500600561[149 76 36 47 9 1 0; ]
1500600562[152 76 36 47 9 1 0; ]
1500600563[155 76 36 47 9 1 0; ]
1500600564[157 76 36 47 9 1 0; ]
1500600565[160 76 36 47 9 1 0; ]
1500600566[163 76 36 47 9 1 0; ]
1500600567[166 76 36 47 9 1 0; ]
1500600568[169 76 36 46 9 1 0; ]
1500600569[172 76 36 46 9 1 0; ]
1500600570[175 77 36 46 9 1 0; ]
1500600571[179 77 35 46 9 1 0; ]
1500600572[182 77 35 46 9 1 0; ]
1500600573[185 77 35 46 9 1 0; ]
1500600574[189 77 35 46 9 1 0; ]
1500600575[193 77 35 45 9 1 0; ]
1500600576[196 78 35 45 9 0 0; ]
1500600577[200 78 35 45 9 0 0; ]
1500600578[203 78 34 45 9 0 0; ]
1500600579[207 78 34 44 9 0 0; ]
1500600580[211 79 34 44 9 0 0; ]
1500600581[214 79 34 44 9 0 0; ]
1500600582[218 79 34 44 9 0 0; ]
1500600583[222 79 34 44 9 0 0; ]
1500600584[225 79 33 44 9 0 0; ]
1500600585[229 79 33 43 9 0 0; ]
1500600586[233 80 33 43 9 0 0; ]
1500600587[236 80 33 43 9 0 0; ]
1500600588[240 80 33 43 9 0 0; ]
1500600589[244 80 33 43 9 0 0; ]
1500600590[248 80 33 43 9 0 0; ]
1500600591[251 80 33 43 9 0 0; ]
1500600592[255 80 33 43 9 0 0; ]
1500600593[259 80 33 43 9 0 0; ]
1500600594[263 80 33 43 9 0 0; ]
1500600595[266 80 33 43 9 0 0; ]
1500600596[270 80 33 43 9 0 0; ]
1500600597[274 80 33 43 9 0 0; ]
1500600598[278 79 33 43 9 0 0; ]
1500600599[282 79 33 43 9 0 0; ]
1500600600[285 79 33 43 9 0 0; ]
1500600601[289 79 33 43 9 0 0; ]
1500600602[293 79 33 44 9 0 0; ]
1500600603[297 79 33 44 9 0 0; ]
1500600604[301 79 33 44 9 0 0; ]
1500600605[305 79 34 44 9 0 0; ]
1500600606[308 79 34 44 9 0 0; ]
1500600607[312 79 34 44 9 0 0; ]
1500600608[316 79 34 44 9 0 0; ]
1500600609[320 79 34 44 9 0 0; ]
1500600610[324 79 34 44 9 0 0; ]
1500600611[328 79 34 44 9 0 0; ]
1500600612[331 79 34 44 9 0 0; ]
1500600613[335 79 34 44 9 0 0; ]
1500600614[339 78 34 45 9 0 0; ]
1500600615[343 78 34 45 9 0 0; ]
1500600616[347 78 34 45 9 0 0; ]
1500600617[351 78 34 45 9 0 0; ]
1500600618[355 78 34 45 9 0 0; ]
1500600619[358 78 34 45 9 0 0; ]
1500600620[362 78 34 45 9 0 0; ]
1500600621[366 78 34 45 9 0 0; ]
1500600622[370 78 34 45 9 0 0; ]
1500600623[374 78 34 45 9 0 0; ]
1500600624[378 78 35 46 9 0 0; ]
1500600625[382 77 35 46 9 0 0; ]
1500600626[386 77 35 46 9 0 0; ]
1500600627[390 77 35 46 9 0 0; ]
1500600628[394 77 35 46 9 0 0; ]
1500600629[398 77 35 46 9 0 0; ]
1500600630[401 77 35 46 9 0 0; ]
1500600631[405 77 35 46 9 0 0; ]
1500600632[409 77 35 46 9 0 0; ]
1500600633[413 77 35 47 9 0 0; ]
1500600634[417 77 35 47 9 0 0; ]
1500600635[421 77 35 47 9 0 0; ]
1500600636[425 76 35 47 9 0 0; ]
1500600637[429 76 35 47 9 0 0; ]
1500600638[433 76 35 47 9 0 0; ]
1500600639[437 76 35 47 9 0 0; ]
1500600640[441 76 36 47 9 0 0; ]
1500600641[445 76 36 47 9 0 0; ]
1500600642[449 76 36 48 9 0 0; ]
1500600643[453 76 36 48 9 0 0; ]
1500600644[457 76 36 48 9 0 0; ]
1500600645[461 76 36 48 9 0 0; ]
1500600646[465 76 36 48 9 0 0; ]
1500600647[469 75 36 48 9 0 0; ]
1500600648[473 75 36 48 9 0 0; ]
1500600649[]
1500600650[]
1500600651[]
1500600652[]
1500600653[]
1500600654[]
1500600655[]
1500600656[]
1500600657[]
1500600658[]
1500600659[]
1500600660[]
1500600661[]
1500600662[]
1500600663[]
1500600664[]
1500600665[]
1500600666[]
1500600667[]
1500600668[]
1500600669[]
1500600670[]
1500600671[]
1500600672[]
1500600673[]
1500600674[]
1500600675[]
1500600676[]
1500600677[]
1500600678[]
1500600679[]
1500600680[]
1500600681[]
1500600682[]
1500600683[]
1500600684[]
1500600685[]
1500600686[]
1500600687[]
1500600688[]
1500600689[]
1500600690[]
1500600691[]
1500600692[]
1500600693[]
1500600694[]
1500600695[]
1500600696[]
1500600697[]
1500600698[]
1500600699[]
1500600700[]
1500600701[]
1500600702[]
1500600703[]
1500600704[]
1500600705[]
1500600706[]
1500600707[]
1500600708[]
1500600709[]
1500600710[]
1500600711[]
1500600712[]
1500600713[]
1500600714[]
1500600715[]
1500600716[]
1500600717[]
1500600718[]
1500600719[]
1500600720[]
1500600721[]
1500600722[]
1500600723[]
1500600724[]
1500600725[]
1500600726[]
1500600727[]
1500600728[]
1500600729[]
1500600730[]
1500600731[]
1500600732[]
1500600733[]
1500600734[]
1500600735[]
1500600736[]
1500600737[]
1500600738[]
1500600739[]
1500600740[]
1500600741[]
1500600742[]
1500600743[]
1500600744[]
1500600745[]
1500600746[]
1500600747[]
1500600748[]
1500600749[]
1500600750[]
1500600751[]
1500600752[]
1500600753[]
1500600754[]
1500600755[]
1500600756[]
1500600757[]
1500600758[]
1500600759[]
1500600760[]
1500600761[]
1500600762[]
1500600763[]
1500600764[]
1500600765[]
1500600766[]
1500600767[]
1500600768[]
1500600769[]
1500600770[]
1500600771[]
1500600772[]
1500600773[]
1500600774[]
1500600775[]
1500600776[]
1500600777[]
1500600778[]
1500600779[]
1500600780[]
1500600781[]
1500600782[]
1500600783[]
1500600784[]
1500600785[]
1500600786[]
1500600787[]
1500600788[]
1500600789[]
1500600790[]
1500600791[]
1500600792[]
1500600793[]
1500600794[]
1500600795[]
1500600796[]
1500600797[]
1500600798[]
1500600799[]
1500600800[]
1500600801[]
1500600802[]
1500600803[]
1500600804[]
1500600805[]
1500600806[]
1500600807[]
1500600808[]
1500600809[]
1500600810[]
1500600811[]
1500600812[]
1500600813[]
1500600814[]
1500600815[]
1500600816[]
1500600817[]
1500600818[]
1500600819[]
1500600820[]
1500600821[]
1500600822[]
1500600823[]
1500600824[]
1500600825[]
1500600826[]
1500600827[]
1500600828[]
1500600829[]
1500600830[]
1500600831[]
1500600832[]
1500600833[]
1500600834[]
1500600835[]
1500600836[]
1500600837[]
1500600838[]
1500600839[]
1500600840[]
1500600841[]
1500600842[]
1500600843[]
1500600844[]
1500600845[]
1500600846[]
1500600847[]
1500600848[]
1500600849[]
1500600850[]
1500600851[]
1500600852[]
1500600853[]
1500600854[]
1500600855[]
1500600856[]
1500600857[]
1500600858[]
1500600859[]
1500600860[]
1500600861[]
1500600862[]
1500600863[]
1500600864[]
1500600865[]
1500600866[]
1500600867[]
1500600868[]
1500600869[]
1500600870[]
1500600871[]
1500600872[]
1500600873[]
1500600874[]
1500600875[]
1500600876[]
1500600877[]
1500600878[]
1500600879[]
1500600880[]
1500600881[]
1500600882[]
1500600883[]
1500600884[]
1500600885[]
1500600886[]
1500600887[]
1500600888[]
1500600889[]
1500600890[]
1500600891[]
1500600892[]
1500600893[]
1500600894[]
1500600895[]
1500600896[]
1500600897[]
1500600898[]
1500600899[]
1500600900[]
1500600901[]
1500600902[]
1500600903[]
1500600904[]
1500600905[]
1500600906[]
1500600907[]
1500600908[]
1500600909[]
1500600910[]
1500600911[]
1500600912[]
1500600913[]
1500600914[]
1500600915[]
1500600916[]
1500600917[]
1500600918[]
1500600919[]
1500600920[]
1500600921[]
1500600922[]
1500600923[]
1500600924[]
1500600925[]
1500600926[]
1500600927[]
1500600928[]
1500600929[]
1500600930[]
1500600931[]
1500600932[]
1500600933[]
1500600934[]
1500600935[]
1500600936[]
1500600937[]
1500600938[]
1500600939[]
1500600940[]
1500600941[]
1500600942[]
1500600943[]
1500600944[]
1500600945[]
1500600946[]
1500600947[]
1500600948[]
1500600949[]
1500600950[]
1500600951[]
1500600952[]
1500600953[]
1500600954[]
1500600955[]
1500600956[]
1500600957[]
1500600958[]
1500600959[]
1500600960[]
1500600961[]
1500600962[]
1500600963[]
1500600964[]
1500600965[]
1500600966[]
1500600967[]
1500600968[]
1500600969[]
1500600970[]
1500600971[]
1500600972[]
1500600973[]
1500600974[]
1500600975[]
1500600976[]
1500600977[]
1500600978[]
1500600979[]
1500600980[]
1500600981[]
1500600982[]
1500600983[]
1500600984[]
1500600985[]
1500600986[]
1500600987[]
1500600988[]
1500600989[]
1500600990[]
1500600991[]
1500600992[]
1500600993[]
1500600994[]
1500600995[]
1500600996[]
1500600997[]
1500600998[]
1500600999[]
1500601000[]
1500601001[]
1500601002[]
1500601003[]
1500601004[]
1500601005[]
1500601006[]
1500601007[]
1500601008[]
1500601009[]
1500601010[]
1500601011[]
1500601012[]
1500601013[]
1500601014[]
1500601015[]
1500601016[]
1500601017[]
1500601018[]
1500601019[]
1500601020[]
1500601021[]
1500601022[]
1500601023[]
1500601024[]
1500601025[]
1500601026[]
1500601027[]
1500601028[]
1500601029[]
1500601030[]
1500601031[]
1500601032[]
1500601033[]
1500601034[]
1500601035[]
1500601036[]
1500601037[]
1500601038[]
1500601039[]
1500601040[]
1500601041[]
1500601042[]
1500601043[]
1500601044[]
1500601045[]
1500601046[]
1500601047[]
1500601048[]
1500601049[]
1500601050[]
1500601051[]
1500601052[]
1500601053[]
1500601054[]
1500601055[]
1500601056[]
1500601057[]
1500601058[]
1500601059[]
1500601060[]
1500601061[]
1500601062[]
1500601063[]
1500601064[]
1500601065[]
1500601066[]
1500601067[]
1500601068[]
1500601069[]
1500601070[]
1500601071[]
1500601072[]
1500601073[]
1500601074[]
1500601075[]
1500601076[]
1500601077[]
1500601078[]
1500601079[]
1500601080[]
1500601081[]
1500601082[]
1500601083[]
1500601084[]
1500601085[]
1500601086[]
1500601087[]
1500601088[]
1500601089[]
1500601090[]
1500601091[]
1500601092[]
1500601093[]
1500601094[]
1500601095[]
1500601096[]
1500601097[]
1500601098[]
1500601099[]
1500601100[]
1500601101[]
1500601102[]
1500601103[]
1500601104[]
1500601105[]
1500601106[]
1500601107[]
1500601108[]
1500601109[]
1500601110[]
1500601111[]
1500601112[]
1500601113[]
1500601114[]
1500601115[]
1500601116[]
1500601117[]
1500601118[]
1500601119[]
1500601120[]
1500601121[156 1 88 239 10 0 1; ]
1500601122[]
1500601123[]
1500601124[]
1500601125[]
1500601126[]
1500601127[82 11 105 235 12 0 1; 15 4 118 231 13 1 1; ]
1500601128[85 9 114 238 12 0 1; 25 4 126 228 13 1 1; ]
1500601129[91 6 118 241 12 0 1; 37 4 129 227 13 1 1; ]
1500601130[103 0 117 243 12 0 1; 53 4 126 228 13 1 1; ]
1500601131[71 4 120 230 13 1 1; ]
1500601132[89 4 113 232 13 1 1; ]
1500601133[152 0 120 246 12 0 1; 104 4 108 233 13 0 1; ]
1500601134[180 3 113 246 12 0 1; 113 4 110 234 13 0 1; ]
1500601135[204 4 106 246 12 0 1; 120 4 113 234 13 0 1; ]
1500601136[214 4 112 244 12 0 1; 129 4 115 236 13 0 1; ]
1500601137[221 2 124 243 12 0 1; 141 4 115 238 13 0 1; ]
1500601138[160 4 115 237 13 0 1; ]
1500601139[183 4 114 236 13 0 1; ]
1500601140[211 4 107 236 13 0 1; ]
1500601141[232 4 102 236 13 0 1; ]
1500601142[239 1 109 239 13 0 1; ]
1500601143[]
1500601144[]
1500601145[]
1500601146[]
1500601147[]
1500601148[]
1500601149[]
1500601150[]
1500601151[]
1500601152[]
1500601153[]
1500601154[]
1500601155[]
1500601156[]
1500601157[]
1500601158[]
1500601159[]
1500601160[]
1500601161[]
1500601162[]
1500601163[]
1500601164[]
1500601165[]
1500601166[]
1500601167[]
1500601168[]
1500601169[]
1500601170[]
1500601171[]
1500601172[]
1500601173[]
1500601174[]
1500601175[]
1500601176[]
1500601177[]
1500601178[]
1500601179[]
1500601180[]
1500601181[]
1500601182[]
1500601183[]
1500601184[]
1500601185[]
1500601186[]
1500601187[]
1500601188[]
1500601189[]
1500601190[]
1500601191[]
1500601192[]
1500601193[]
1500601194[]
1500601195[]
1500601196[]
1500601197[]
1500601198[]
1500601199[]
1500601200[]
1500601201[]
1500601202[]
1500601203[]
1500601204[]
1500601205[]
1500601206[]
1500601207[]
1500601208[]
1500601209[]
1500601210[]
1500601211[]
1500601212[]
1500601213[]
1500601214[]
1500601215[]
1500601216[]
1500601217[]
1500601218[]
1500601219[]
1500601220[]
1500601221[]
1500601222[]
1500601223[]
1500601224[]
1500601225[]
1500601226[]
1500601227[]
1500601228[]
1500601229[]
1500601230[]
1500601231[]
1500601232[]
1500601233[]
1500601234[]
1500601235[]
1500601236[]
1500601237[]
1500601238[]
1500601239[]
1500601240[]
1500601241[]
1500601242[]
1500601243[]
1500601244[]
1500601245[]
1500601246[]
1500601247[]
1500601248[]
1500601249[]
1500601250[]
1500601251[]
1500601252[]
1500601253[]
1500601254[]
1500601255[]
1500601256[]
1500601257[]
1500601258[]
1500601259[]
1500601260[]
1500601261[]
1500601262[]
1500601263[]
1500601264[]
1500601265[]
1500601266[]
1500601267[]
1500601268[]
1500601269[]
1500601270[]
1500601271[]
1500601272[]
1500601273[]
1500601274[]
1500601275[]
1500601276[]
1500601277[]
1500601278[]
1500601279[]
1500601280[]
1500601281[]
1500601282[]
1500601283[]
1500601284[]
1500601285[]
1500601286[]
1500601287[]
1500601288[]
1500601289[]
1500601290[424 80 11 30 39 1 3; ]
1500601291[424 80 11 30 39 1 3; ]
1500601292[424 80 11 30 39 1 3; ]
1500601293[]
1500601294[]
1500601295[]
1500601296[]
1500601297[]
1500601298[]
1500601299[]
1500601300[]
1500601301[]
1500601302[]
1500601303[]
1500601304[]
1500601305[]
1500601306[]
1500601307[]
1500601308[]
1500601309[]
1500601310[]
1500601311[]
1500601312[]
1500601313[]
1500601314[]
1500601315[]
1500601316[]
1500601317[]
1500601318[]
1500601319[]
1500601320[]
1500601321[]
1500601322[]
1500601323[]
1500601324[]
1500601325[]
1500601326[]
1500601327[]
1500601328[]
1500601329[]
1500601330[]
1500601331[]
1500601332[]
1500601333[]
1500601334[]
1500601335[]
1500601336[]
1500601337[]
1500601338[]
1500601339[]
1500601340[]
1500601341[]
1500601342[]
1500601343[]
1500601344[]
1500601345[]
1500601346[]
1500601347[423 85 14 30 14 0 1; ]
1500601348[423 85 14 31 14 0 1; ]
1500601349[423 85 14 31 14 0 1; ]
1500601350[423 85 14 31 14 0 1; ]
1500601351[423 85 14 31 14 0 1; ]
1500601352[423 85 13 31 14 0 1; ]
1500601353[423 85 13 31 14 0 1; ]
1500601354[422 85 14 31 14 0 1; ]
1500601355[421 85 14 31 14 0 1; ]
1500601356[421 85 14 31 14 0 1; ]
1500601357[421 85 14 31 14 1 1; ]
1500601358[421 85 14 31 14 1 1; ]
1500601359[421 85 14 31 14 1 1; ]
1500601360[421 85 14 31 14 1 1; ]
1500601361[421 85 13 31 14 1 1; ]
1500601362[]
1500601363[]
1500601364[]
1500601365[]
1500601366[]
1500601367[]
1500601368[]
1500601369[]
1500601370[]
1500601371[]
1500601372[]
1500601373[]
1500601374[]
1500601375[]
1500601376[]
1500601377[]
1500601378[]
1500601379[]
1500601380[]
1500601381[]
1500601382[]
1500601383[]
1500601384[]
1500601385[]
1500601386[]
1500601387[]
1500601388[]
1500601389[]
1500601390[]
1500601391[]
1500601392[]
1500601393[]
1500601394[]
1500601395[]
1500601396[]
1500601397[]
1500601398[]
1500601399[]
1500601400[]
1500601401[]
1500601402[]
1500601403[]
1500601404[]
1500601405[]
1500601406[]
1500601407[]
1500601408[]
1500601409[]
1500601410[]
1500601411[]
1500601412[]
1500601413[]
1500601414[]
1500601415[]
1500601416[]
1500601417[]
1500601418[385 82 18 36 53 1 1; ]
1500601419[385 82 18 37 53 1 1; ]
1500601420[385 82 18 38 53 1 1; ]
1500601421[385 82 18 39 53 1 1; ]
1500601422[]
1500601423[383 85 16 41 15 0 1; ]
1500601424[382 86 16 41 15 0 1; ]
1500601425[382 87 16 41 15 0 1; ]
1500601426[381 88 16 42 15 0 1; ]
1500601427[381 89 16 42 15 0 1; ]
1500601428[380 91 17 42 15 0 1; ]
1500601429[380 93 17 41 15 0 1; ]
1500601430[379 96 17 39 15 0 1; ]
1500601431[378 99 17 38 15 0 1; ]
1500601432[378 101 17 37 15 0 1; ]
1500601433[377 100 17 37 15 0 1; 359 103 17 34 16 0 1; ]
1500601434[376 99 18 37 15 0 1; 357 101 18 35 16 0 1; ]
1500601435[375 97 18 37 15 0 1; 356 99 20 35 16 0 1; ]
1500601436[374 96 18 37 15 0 1; 355 97 21 36 16 0 1; ]
1500601437[374 93 18 37 15 0 1; 354 95 22 36 16 0 1; ]
1500601438[373 88 18 37 15 0 1; 353 92 22 35 16 0 1; ]
1500601439[372 85 18 37 15 0 1; 352 88 23 34 16 0 1; ]
1500601440[372 83 18 37 15 0 1; 351 84 24 33 16 0 1; ]
1500601441[372 83 18 37 15 0 1; 350 83 24 32 16 0 1; ]
1500601442[372 83 18 37 15 0 1; 349 83 24 33 16 0 1; ]
1500601443[372 83 18 37 15 0 1; 349 85 24 34 16 0 1; ]
1500601444[372 83 18 37 15 0 1; 348 86 24 34 16 0 1; ]
1500601445[372 84 18 38 15 0 1; 347 88 24 35 16 0 1; ]
1500601446[371 86 18 38 15 0 1; 347 90 24 35 16 0 1; ]
1500601447[370 90 18 39 15 0 1; 346 92 24 35 16 0 1; ]
1500601448[369 94 18 40 15 0 1; 346 94 24 34 16 0 1; ]
1500601449[368 94 18 40 15 0 1; 345 97 24 34 16 0 1; ]
1500601450[368 93 17 40 15 0 1; 344 96 25 35 16 0 1; ]
1500601451[368 93 17 40 15 0 1; 343 94 26 35 16 0 1; ]
1500601452[367 92 17 41 15 0 1; 342 93 27 36 16 0 1; ]
1500601453[366 91 18 41 15 0 1; 342 92 28 36 16 0 1; ]
1500601454[365 90 19 42 15 0 1; 341 91 29 36 16 0 1; ]
1500601455[365 89 20 42 15 0 1; 340 91 29 36 16 0 1; ]
1500601456[364 89 20 42 15 0 1; 340 91 29 36 16 0 1; ]
1500601457[363 89 21 42 15 0 1; 339 91 29 36 16 0 1; ]
1500601458[362 88 21 42 15 0 1; 339 91 29 36 16 0 1; ]
1500601459[361 88 22 42 15 0 1; 338 91 28 36 16 0 1; ]
1500601460[361 88 22 42 15 0 1; 338 92 27 35 16 0 1; ]
1500601461[360 88 23 42 15 0 1; 338 92 26 35 16 0 1; ]
1500601462[359 88 23 42 15 0 1; 337 91 26 35 16 0 1; ]
1500601463[359 87 23 42 15 0 1; 337 90 26 36 16 0 1; ]
1500601464[359 87 23 42 15 0 1; 337 89 26 36 16 0 1; ]
1500601465[359 86 23 42 15 0 1; 337 88 26 36 16 0 1; ]
1500601466[359 85 23 42 15 0 1; 337 87 26 37 16 0 1; ]
1500601467[359 84 23 43 15 0 1; 337 85 26 37 16 0 1; ]
1500601468[359 82 23 43 15 0 1; 337 84 25 38 16 0 1; ]
1500601469[359 82 23 43 15 0 1; 337 83 25 38 16 0 1; ]
1500601470[359 82 23 43 15 0 1; 337 84 25 38 16 0 1; ]
1500601471[359 82 23 43 15 0 1; 337 84 25 38 16 0 1; ]
1500601472[359 82 23 43 15 0 1; 337 85 25 38 16 0 1; ]
1500601473[359 82 23 43 15 0 1; 337 85 25 37 16 0 1; ]
1500601474[360 82 23 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601475[360 82 23 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601476[360 82 23 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601477[360 82 23 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601478[360 82 23 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601479[360 82 22 43 15 0 1; 336 85 24 37 16 0 1; ]
1500601480[360 82 22 43 15 0 1; 336 85 24 37 16 0 1; ]
1500601481[361 82 22 43 15 0 1; 336 85 24 37 16 0 1; ]
1500601482[361 82 22 43 15 0 1; 336 85 24 37 16 0 1; ]
1500601483[361 82 22 43 15 0 1; 336 85 25 37 16 0 1; ]
1500601484[361 82 22 43 15 0 1; 336 85 25 37 16 0 1; ]
