0600200001[]
0600200002[]
0600200003[]
0600200004[119 126 19 39 0 0 1; 70 118 19 41 1 0 1; ]
0600200689[431 119 48 119 5 0 1; ]
0600200690[416 120 48 120 5 0 1; ]
0600200691[400 122 49 120 5 0 1; ]
0600200692[385 124 49 122 5 0 1; ]
0600200693[370 126 49 123 5 0 1; ]
0600200694[355 128 50 125 5 0 1; ]
0600200695[339 130 51 128 5 0 1; ]
0600200696[322 130 55 128 5 0 1; ]
0600200697[306 130 59 129 5 0 1; ]
0600200698[290 130 61 131 5 0 1; ]
0600200699[276 130 62 134 5 0 1; ]
0600200700[264 123 62 140 5 0 1; ]
0600200701[248 120 65 140 5 0 1; ]
0600200702[231 117 70 140 5 0 1; ]
0600200703[213 115 74 140 5 0 1; ]
0600200704[197 113 76 141 5 0 1; ]
0600200705[182 111 78 143 5 0 1; ]
0600200706[166 109 79 147 5 0 1; ]
0600200707[150 107 80 150 5 0 1; ]
0600200708[135 103 79 153 5 0 1; ]
0600200709[119 98 78 156 5 0 1; ]
0600200710[103 92 77 160 5 0 1; ]
0600200711[89 88 72 164 5 0 1; ]
0600200712[73 85 70 168 5 0 1; ]
0600200713[56 84 69 171 5 0 1; ]
0600200714[37 85 71 173 5 0 1; ]
0600200715[16 86 74 175 5 0 1; ]
0600200716[]
0600200717[]
0600200718[]
0600200719[]
0600200720[]
0600200721[]
0600200722[]
0600200723[]
0600200724[]
0600200725[]
0600200726[]
0600200727[]
0600200728[]
0600200729[]
0600200730[]
0600200731[]
0600200732[]
0600200733[]
0600200734[]
0600200735[]
0600200736[]
0600200737[]
0600200738[]
0600200739[]
0600200740[]
0600200741[]
0600200742[]
0600200743[]
0600200744[]
0600200745[]
0600200746[]
0600200747[]
0600200748[]
0600200749[]
0600200750[]
0600200751[]
0600200752[]
0600200753[]
0600200754[]
0600200755[]
0600200756[]
0600200757[]
0600200758[462 141 29 71 6 1 1; ]
0600200759[460 144 31 72 6 1 1; ]
0600200760[458 145 33 72 6 1 1; ]
0600200761[458 146 34 72 6 1 1; ]
0600200762[457 144 35 72 6 1 1; ]
0600200763[457 142 35 72 6 1 1; ]
0600200764[456 139 35 72 6 1 1; ]
0600200765[455 137 35 73 6 1 1; ]
0600200766[454 136 35 74 6 1 1; ]
0600200767[453 136 35 76 6 1 1; ]
0600200768[]
0600200769[]
0600200770[]
0600200771[]
0600200772[445 139 29 76 7 1 1; ]
0600200773[446 137 29 75 7 1 1; ]
0600200774[447 136 29 74 7 1 1; ]
0600200775[449 135 28 73 7 1 1; ]
0600200776[450 135 28 72 7 1 1; ]
0600200777[]
0600200778[]
0600200779[]
0600200780[]
0600200781[]
0600200782[]
0600200783[]
0600200784[]
0600200785[]
0600200786[]
0600200787[]
0600200788[]
0600200789[]
0600200790[]
0600200791[]
0600200792[]
0600200793[]
0600200794[]
0600200795[]
0600200796[]
0600200797[]
0600200798[]
0600200799[]
0600200800[]
0600200801[]
0600200802[429 134 30 86 10 1 1; ]
0600200803[429 135 31 88 10 1 1; ]
0600200804[429 136 31 89 10 1 1; ]
0600200805[]
0600200806[]
0600200807[]
0600200808[]
0600200809[]
0600200810[]
0600200811[]
0600200812[]
0600200813[]
0600200814[]
0600200815[]
0600200816[]
0600200817[]
0600200818[]
0600200819[]
0600200820[]
0600200821[]
0600200822[]
0600200823[]
0600200824[]
0600200825[]
0600200826[]
0600200827[]
0600200828[]
0600200829[]
0600200830[]
0600200831[]
0600200832[]
0600200833[]
0600200834[]
0600200835[]
0600200836[]
0600200837[]
0600200838[]
0600200839[]
0600200840[]
0600200841[]
0600200842[]
0600200843[]
0600200844[]
0600200845[]
0600200846[]
0600200847[]
0600200848[]
0600200849[]
0600200850[]
0600200851[]
0600200852[]
0600200853[]
0600200854[]
0600200855[]
0600200856[]
0600200857[]
0600200858[]
0600200859[]
0600200860[]
0600200861[]
0600200862[]
0600200863[]
0600200864[]
0600200865[]
0600200866[]
0600200867[]
0600200868[]
0600200869[]
0600200870[]
0600200871[]
0600200872[]
0600200873[]
0600200874[]
0600200875[]
0600200876[]
0600200877[]
0600200878[]
0600200879[]
0600200880[]
0600200881[]
0600200882[]
0600200883[]
0600200884[]
0600200885[]
0600200886[]
0600200887[]
0600200888[]
0600200889[]
0600200890[]
0600200891[]
0600200892[]
0600200893[]
0600200894[]
0600200895[]
0600200896[]
0600200897[]
0600200898[]
0600200899[]
0600200900[]
0600200901[]
0600200902[]
0600200903[]
0600200904[]
0600200905[]
0600200906[]
0600200907[]
0600200908[]
0600200909[]
0600200910[]
0600200911[]
0600200912[]
0600200913[]
0600200914[]
0600200915[]
0600200916[]
0600200917[]
0600200918[]
0600200919[]
0600200920[]
0600200921[]
0600200922[]
0600200923[]
0600200924[]
0600200925[]
0600200926[]
0600200927[]
0600200928[]
0600200929[]
0600200930[]
0600200931[]
0600200932[]
0600200933[]
0600200934[]
0600200935[]
0600200936[]
0600200937[]
0600200938[]
0600200939[]
0600200940[]
0600200941[]
0600200942[]
0600200943[]
0600200944[]
0600200945[]
0600200946[]
0600200947[]
0600200948[]
0600200949[]
0600200950[]
0600200951[]
0600200952[]
0600200953[]
0600200954[]
0600200955[]
0600200956[]
0600200957[]
0600200958[]
0600200959[]
0600200960[]
0600200961[]
0600200962[]
0600200963[]
0600200964[]
0600200965[]
0600200966[]
0600200967[]
0600200968[]
0600200969[]
0600200970[]
0600200971[]
0600200972[]
0600200973[]
0600200974[]
0600200975[]
0600200976[]
0600200977[]
0600200978[]
0600200979[]
0600200980[]
0600200981[]
0600200982[]
0600200983[]
0600200984[]
0600200985[]
0600200986[]
0600200987[]
0600200988[]
0600200989[]
0600200990[]
0600200991[]
0600200992[]
0600200993[]
0600200994[]
0600200995[]
0600200996[]
0600200997[]
0600200998[]
0600200999[11 109 26 63 12 0 1; ]
0600201000[23 107 26 64 12 0 1; ]
0600201001[33 105 26 65 12 0 1; 9 99 30 71 13 0 1; ]
0600201002[44 106 26 64 12 0 1; 20 98 29 72 13 0 1; ]
0600201003[53 106 26 64 12 0 1; 30 96 29 73 13 0 1; ]
0600201004[62 106 26 64 12 0 1; 40 95 28 74 13 0 1; ]
0600201005[71 105 26 65 12 0 1; 49 95 28 75 13 0 1; ]
0600201006[79 103 25 65 12 0 1; 58 95 28 75 13 0 1; ]
0600201007[87 104 25 65 12 0 1; 66 97 28 73 13 0 1; ]
0600201008[95 106 25 65 12 0 1; 74 99 28 72 13 0 1; ]
0600201009[102 107 25 65 12 0 1; 80 100 29 72 13 0 1; ]
0600201010[109 109 25 65 12 0 1; 86 101 29 71 13 0 1; ]
0600201011[115 110 25 64 12 0 1; 92 103 29 71 13 0 1; ]
0600201012[122 112 25 64 12 0 1; 98 104 29 71 13 0 1; ]
0600201013[127 113 25 64 12 0 1; 105 105 29 71 13 0 1; ]
0600201014[133 113 25 64 12 0 1; 111 106 28 71 13 0 1; ]
0600201015[139 113 25 64 12 0 1; 118 107 28 72 13 0 1; ]
0600201016[145 113 25 64 12 0 1; 123 108 28 72 13 0 1; ]
0600201017[151 113 25 64 12 0 1; 128 108 28 73 13 0 1; ]
0600201018[156 113 25 64 12 0 1; 132 108 28 74 13 0 1; ]
0600201019[161 114 26 64 12 0 1; 136 107 28 76 13 0 1; ]
0600201020[164 114 26 65 12 0 1; 140 107 28 76 13 0 1; ]
0600201021[168 115 27 67 12 0 1; 144 107 28 76 13 0 1; ]
0600201022[172 114 26 67 12 0 1; 149 106 29 76 13 0 1; ]
0600201023[178 112 25 68 12 0 1; 153 105 30 74 13 0 1; ]
0600201024[183 110 25 67 12 0 1; 159 103 29 74 13 0 1; ]
0600201025[189 109 25 67 12 0 1; 165 101 27 73 13 0 1; ]
0600201026[194 106 25 67 12 0 1; 170 99 27 73 13 0 1; ]
0600201027[198 104 25 68 12 0 1; 175 97 26 73 13 0 1; ]
0600201028[202 101 25 68 12 0 1; 179 96 26 74 13 0 1; ]
0600201029[206 100 25 69 12 0 1; 183 95 26 75 13 0 1; ]
0600201030[210 101 25 69 12 0 1; 187 94 27 75 13 0 1; ]
0600201031[214 102 26 68 12 0 1; 190 94 27 76 13 0 1; ]
0600201032[218 102 26 68 12 0 1; 194 94 27 76 13 0 1; ]
0600201033[221 103 26 68 12 0 1; 198 94 28 76 13 0 1; ]
0600201034[225 103 26 68 12 0 1; 202 94 28 77 13 0 1; ]
0600201035[229 103 26 69 12 0 1; 205 94 28 77 13 0 1; ]
0600201036[232 103 27 70 12 0 1; 207 94 29 77 13 0 1; ]
0600201037[234 103 27 70 12 0 1; 209 94 30 77 13 0 1; ]
0600201038[236 103 27 70 12 0 1; 210 95 32 77 13 0 1; ]
0600201039[238 103 27 69 12 0 1; 212 96 31 78 13 0 1; ]
0600201040[240 104 27 69 12 0 1; 214 97 31 78 13 0 1; ]
0600201041[241 105 28 70 12 0 1; 215 99 30 79 13 0 1; ]
0600201042[243 107 28 71 12 0 1; 217 100 30 79 13 0 1; ]
0600201043[244 110 29 72 12 0 1; 219 102 30 79 13 0 1; ]
0600201044[245 112 29 73 12 0 1; 221 104 29 80 13 0 1; ]
0600201045[247 114 29 73 12 0 1; 223 106 29 80 13 0 1; ]
0600201046[248 116 28 74 12 0 1; 224 107 29 80 13 0 1; ]
0600201047[249 118 27 74 12 0 1; 225 108 29 80 13 0 1; ]
0600201048[250 118 26 74 12 0 1; 226 109 29 80 13 0 1; ]
0600201049[251 118 27 74 12 0 1; 227 110 29 80 13 0 1; ]
0600201050[251 118 27 74 12 0 1; 227 110 29 81 13 0 1; ]
0600201051[252 117 28 73 12 0 1; 228 110 29 81 13 0 1; ]
0600201052[252 117 28 73 12 0 1; 228 111 29 81 13 0 1; ]
0600201053[252 116 29 74 12 0 1; 229 111 29 81 13 0 1; ]
0600201054[252 115 30 75 12 0 1; 230 108 29 83 13 0 1; ]
0600201055[252 111 30 76 12 0 1; 230 105 29 85 13 0 1; ]
0600201056[252 110 30 77 12 0 1; 231 103 28 86 13 0 1; ]
0600201057[252 109 30 77 12 0 1; 231 102 28 86 13 0 1; ]
0600201058[252 109 31 77 12 0 1; 231 102 29 86 13 0 1; ]
0600201059[252 109 31 78 12 0 1; 230 102 29 85 13 0 1; ]
0600201060[252 109 30 77 12 0 1; 229 102 30 85 13 0 1; ]
0600201061[253 110 29 76 12 0 1; 229 102 31 85 13 0 1; ]
0600201062[253 110 28 76 12 0 1; 229 102 31 85 13 0 1; ]
0600201063[253 111 28 75 12 0 1; 229 103 31 85 13 0 1; ]
0600201064[253 111 28 75 12 0 1; 229 104 32 85 13 0 1; ]
0600201065[253 112 28 76 12 0 1; 229 104 32 85 13 0 1; ]
0600201066[252 112 29 78 12 0 1; 229 104 32 85 13 0 1; ]
0600201067[252 112 29 79 12 0 1; 229 104 32 85 13 0 1; ]
0600201068[252 111 29 80 12 0 1; 229 104 32 86 13 0 1; ]
0600201069[251 111 29 81 12 0 1; 229 103 32 86 13 0 1; ]
0600201070[251 110 29 81 12 0 1; 229 102 32 86 13 0 1; ]
0600201071[251 109 29 80 12 0 1; 229 101 32 86 13 0 1; ]
0600201072[251 108 30 79 12 0 1; 229 100 32 87 13 0 1; ]
0600201073[250 107 30 78 12 0 1; 229 98 32 87 13 0 1; ]
0600201074[250 105 30 78 12 0 1; 229 97 32 87 13 0 1; ]
0600201075[250 104 30 78 12 0 1; 229 95 32 88 13 0 1; ]
0600201076[250 101 30 79 12 0 1; 229 95 32 88 13 0 1; ]
0600201077[251 100 30 80 12 0 1; 229 94 32 89 13 0 1; ]
0600201078[251 99 30 81 12 0 1; 229 94 32 90 13 0 1; ]
0600201079[250 99 30 81 12 0 1; 229 94 32 90 13 0 1; ]
0600201080[249 100 31 81 12 0 1; 229 94 32 90 13 0 1; ]
0600201081[248 102 32 81 12 0 1; 229 94 32 90 13 0 1; ]
0600201082[248 101 31 82 12 0 1; 229 94 32 90 13 0 1; ]
0600201083[249 101 31 83 12 0 1; 229 94 32 90 13 0 1; ]
0600201084[249 101 31 84 12 0 1; 227 94 33 91 13 0 1; ]
0600201085[249 100 31 84 12 0 1; 226 95 33 92 13 0 1; ]
0600201086[249 101 31 84 12 0 1; 225 95 34 92 13 0 1; ]
0600201087[249 102 31 85 12 0 1; 225 95 34 92 13 0 1; ]
0600201088[249 102 31 85 12 0 1; 225 95 34 92 13 0 1; 61 100 21 43 18 1 1; ]
0600201089[249 103 31 85 12 0 1; 225 95 34 92 13 0 1; 61 99 21 44 18 1 1; ]
0600201090[250 103 31 85 12 0 1; 225 96 34 91 13 0 1; 62 98 22 45 18 1 1; ]
0600201091[251 102 31 85 12 0 1; 226 96 34 91 13 0 1; 62 98 22 46 18 1 1; ]
0600201092[252 101 31 85 12 0 1; 225 95 34 91 13 0 1; 62 97 22 46 18 1 1; ]
0600201093[252 100 32 85 12 0 1; 225 93 34 93 13 0 1; 62 96 22 46 18 1 1; ]
0600201094[252 98 32 86 12 0 1; 225 91 34 95 13 0 1; 61 95 21 45 18 1 1; ]
0600201095[251 96 33 86 12 0 1; 225 89 34 96 13 0 1; 61 94 21 44 18 1 1; ]
0600201096[250 94 35 87 12 0 1; 225 88 34 97 13 0 1; ]
0600201097[250 93 34 88 12 0 1; 225 87 34 97 13 0 1; ]
0600201098[251 93 34 89 12 0 1; 226 86 33 98 13 0 1; ]
0600201099[251 92 34 90 12 0 1; 226 86 34 98 13 0 1; ]
0600201100[252 92 33 90 12 0 1; 226 86 35 98 13 0 1; ]
0600201101[252 93 33 90 12 0 1; 226 86 35 98 13 0 1; 79 91 22 47 17 1 1; ]
0600201102[252 94 33 89 12 0 1; 226 87 36 98 13 0 1; 79 91 22 47 17 1 1; ]
0600201103[252 96 33 89 12 0 1; 226 87 36 98 13 0 1; 79 91 22 47 17 1 1; ]
0600201104[252 97 33 88 12 0 1; 226 88 37 99 13 0 1; 79 91 22 47 17 1 1; ]
0600201105[252 98 33 89 12 0 1; 226 88 37 100 13 0 1; 79 91 21 47 17 1 1; ]
0600201106[252 98 33 89 12 0 1; 226 89 37 101 13 0 1; 79 91 21 47 17 1 1; ]
0600201107[252 99 34 90 12 0 1; 226 89 37 102 13 0 1; 79 92 21 47 17 1 1; ]
0600201108[252 99 34 90 12 0 1; 226 90 36 102 13 0 1; 79 94 21 45 17 1 1; ]
0600201109[251 99 34 91 12 0 1; 226 90 36 102 13 0 1; 79 97 20 44 17 1 1; ]
0600201110[251 99 35 92 12 0 1; 226 91 36 103 13 0 1; 79 98 20 43 17 1 1; ]
0600201111[251 100 35 94 12 0 1; 226 91 35 103 13 0 1; 79 98 19 43 17 1 1; 63 96 23 51 19 1 1; ]
0600201112[251 101 35 93 12 0 1; 226 91 34 103 13 0 1; 79 98 19 43 17 1 1; 62 96 23 50 19 1 1; ]
0600201113[252 102 35 92 12 0 1; 226 91 33 104 13 0 1; 79 98 18 43 17 1 1; 62 96 24 50 19 1 1; ]
0600201114[253 102 35 92 12 0 1; 225 91 34 104 13 0 1; 62 96 24 50 19 1 1; ]
0600201115[253 102 35 91 12 0 1; 225 91 35 104 13 0 1; 62 96 24 49 19 1 1; ]
0600201116[253 102 35 92 12 0 1; 225 90 36 104 13 0 1; 61 95 24 49 19 1 1; ]
0600201117[253 100 35 94 12 0 1; 225 90 37 105 13 0 1; 61 94 25 49 19 1 1; ]
0600201118[254 99 35 95 12 0 1; 225 89 38 105 13 0 1; 61 93 25 49 19 1 1; ]
0600201119[254 98 35 96 12 0 1; 224 89 38 105 13 0 1; 61 92 25 49 19 1 1; ]
0600201120[254 97 35 97 12 0 1; 224 88 38 106 13 0 1; 60 92 25 49 19 1 1; ]
0600201121[253 96 35 97 12 0 1; 224 87 38 107 13 0 1; 60 92 25 49 19 1 1; ]
0600201122[253 96 35 98 12 0 1; 223 85 38 109 13 0 1; 60 91 25 49 19 1 1; ]
0600201123[253 95 36 98 12 0 1; 222 84 38 111 13 0 1; 59 91 24 49 19 1 1; ]
0600201124[252 95 36 98 12 0 1; 222 82 38 112 13 0 1; 59 91 24 50 19 1 1; ]
0600201125[251 94 37 99 12 0 1; 221 82 38 113 13 0 1; 59 90 23 50 19 1 1; ]
0600201126[251 94 38 99 12 0 1; 220 82 38 113 13 0 1; 59 89 22 52 19 1 1; ]
0600201127[249 94 37 100 12 0 1; 220 82 38 113 13 0 1; ]
0600201128[248 94 36 101 12 0 1; 219 82 38 113 13 0 1; ]
0600201129[245 94 37 102 12 0 1; 216 82 39 114 13 0 1; ]
0600201130[242 94 38 102 12 0 1; 214 82 40 114 13 0 1; ]
0600201131[239 94 38 102 12 0 1; 211 83 41 114 13 0 1; ]
0600201132[238 94 37 102 12 0 1; 209 83 42 115 13 0 1; ]
0600201133[236 94 36 102 12 0 1; 206 83 44 115 13 0 1; ]
0600201134[]
0600201135[]
0600201136[]
0600201137[]
0600201138[]
0600201139[]
0600201140[]
0600201141[]
0600201142[]
0600201143[]
0600201144[]
0600201145[]
0600201146[]
0600201147[]
0600201148[]
0600201149[]
0600201150[]
0600201151[]
0600201152[]
0600201153[]
0600201154[]
0600201155[]
0600201156[]
0600201157[]
0600201158[]
0600201159[]
0600201160[]
0600201161[]
0600201162[]
0600201163[]
0600201164[]
0600201165[]
0600201166[]
0600201167[]
0600201168[]
0600201169[]
0600201170[]
0600201171[]
0600201172[]
0600201173[]
0600201174[139 68 49 140 15 0 1; 99 52 57 155 16 0 1; ]
0600201175[139 69 51 141 15 0 1; 98 53 58 156 16 0 1; ]
0600201176[138 69 52 143 15 0 1; 96 54 58 157 16 0 1; ]
0600201177[138 69 52 145 15 0 1; 94 54 59 158 16 0 1; ]
0600201178[137 69 52 146 15 0 1; 92 54 60 160 16 0 1; ]
0600201179[137 69 52 148 15 0 1; 90 54 61 162 16 0 1; ]
0600201180[136 70 52 149 15 0 1; 88 53 61 164 16 0 1; ]
0600201181[135 70 52 150 15 0 1; 87 52 62 167 16 0 1; ]
0600201182[134 70 52 151 15 0 1; 85 52 63 168 16 0 1; ]
0600201183[133 71 52 151 15 0 1; 84 53 63 169 16 0 1; ]
0600201184[132 72 52 151 15 0 1; 82 54 64 169 16 0 1; ]
0600201185[130 73 53 151 15 0 1; 81 55 64 169 16 0 1; ]
0600201186[129 74 54 151 15 0 1; 79 55 65 170 16 0 1; ]
0600201187[127 74 55 152 15 0 1; 78 55 65 171 16 0 1; ]
0600201188[126 73 56 154 15 0 1; 76 54 65 173 16 0 1; ]
0600201189[124 72 58 156 15 0 1; 75 52 66 176 16 0 1; ]
0600201190[123 68 56 160 15 0 1; 71 50 67 178 16 0 1; ]
0600201191[122 65 55 164 15 0 1; 67 48 68 181 16 0 1; ]
0600201192[121 64 55 167 15 0 1; 65 46 69 183 16 0 1; ]
0600201193[120 63 55 168 15 0 1; 64 44 69 185 16 0 1; ]
0600201194[118 63 55 168 15 0 1; 64 43 68 187 16 0 1; ]
0600201195[117 65 56 167 15 0 1; 64 41 68 190 16 0 1; ]
0600201196[115 66 57 167 15 0 1; 64 40 67 191 16 0 1; ]
0600201197[114 66 58 167 15 0 1; 62 40 69 192 16 0 1; ]
0600201198[112 66 59 167 15 0 1; 59 40 72 192 16 0 1; ]
0600201199[111 65 59 168 15 0 1; 55 40 75 192 16 0 1; ]
0600201200[109 64 60 170 15 0 1; 52 40 77 193 16 0 1; ]
0600201201[108 63 61 171 15 0 1; 49 40 78 194 16 0 1; ]
0600201202[107 61 61 173 15 0 1; 46 39 79 195 16 0 1; ]
0600201203[106 58 62 176 15 0 1; 43 37 80 197 16 0 1; ]
0600201204[105 55 63 179 15 0 1; 40 36 80 199 16 0 1; ]
0600201205[103 53 63 183 15 0 1; 37 34 80 201 16 0 1; ]
0600201206[101 51 63 186 15 0 1; 35 32 79 203 16 0 1; ]
0600201207[100 49 64 189 15 0 1; 32 31 79 205 16 0 1; ]
0600201208[98 49 64 190 15 0 1; 29 29 79 208 16 0 1; ]
0600201209[96 49 65 191 15 0 1; 26 27 80 211 16 0 1; ]
0600201210[95 50 65 192 15 0 1; 23 25 80 214 16 0 1; ]
0600201211[93 51 66 192 15 0 1; 20 23 82 218 16 0 1; ]
0600201212[92 51 67 193 15 0 1; 17 22 83 220 16 0 1; ]
0600201213[90 50 67 194 15 0 1; 15 20 83 222 16 0 1; ]
0600201214[88 47 67 195 15 0 1; 12 20 84 223 16 0 1; ]
0600201215[87 44 68 197 15 0 1; 9 19 85 224 16 0 1; ]
0600201216[85 40 68 198 15 0 1; 6 17 86 226 16 0 1; ]
0600201217[83 36 69 201 15 0 1; 3 15 87 228 16 0 1; ]
0600201218[82 32 71 205 15 0 1; 0 12 88 230 16 0 1; ]
0600201219[80 27 74 210 15 0 1; ]
0600201220[77 27 73 213 15 0 1; ]
0600201221[75 28 73 215 15 0 1; ]
0600201222[73 28 73 217 15 0 1; ]
0600201223[71 28 73 220 15 0 1; ]
0600201224[70 28 73 222 15 0 1; ]
0600201225[69 28 74 225 15 0 1; ]
0600201226[68 28 74 228 15 0 1; ]
0600201227[67 28 75 230 15 0 1; ]
0600201228[65 27 76 231 15 0 1; ]
0600201229[62 24 78 232 15 0 1; ]
0600201230[59 21 79 234 15 0 1; ]
0600201231[57 17 81 235 15 0 1; ]
0600201232[54 14 83 239 15 0 1; ]
0600201233[51 10 85 244 15 0 1; ]
0600201234[48 6 87 249 15 0 1; ]
0600201235[46 5 88 253 15 0 1; 117 51 32 80 22 1 1; ]
0600201236[44 4 88 257 15 0 1; 116 50 32 80 22 1 1; ]
0600201237[41 2 88 261 15 0 1; 115 49 33 80 22 1 1; ]
0600201238[38 1 89 264 15 0 1; 114 49 33 80 22 0 1; ]
0600201239[113 48 33 81 22 0 1; ]
0600201240[112 48 33 81 22 0 1; ]
0600201241[111 47 33 81 22 0 1; ]
0600201242[110 47 33 82 22 0 1; ]
0600201243[109 47 33 82 22 0 1; ]
0600201244[107 46 33 83 22 0 1; ]
0600201245[106 46 33 83 22 0 1; ]
0600201246[104 46 33 84 22 0 1; ]
0600201247[102 46 33 85 22 0 1; ]
0600201248[100 46 33 86 22 0 1; ]
0600201249[98 46 33 87 22 0 1; ]
0600201250[96 46 33 88 22 0 1; ]
0600201251[95 44 33 88 22 0 1; ]
0600201252[93 43 33 88 22 0 1; 51 42 38 90 23 1 1; ]
0600201253[91 46 32 86 22 0 1; 49 44 39 90 23 1 1; ]
0600201254[89 49 32 85 22 0 1; 47 46 40 90 23 1 1; ]
0600201255[87 48 32 86 22 0 1; 45 46 40 90 23 1 1; ]
0600201256[85 46 32 88 22 0 1; 43 47 40 91 23 1 1; ]
0600201257[84 43 32 90 22 0 1; 41 46 40 92 23 1 1; ]
0600201258[82 42 32 90 22 0 1; 39 44 39 93 23 1 1; ]
0600201259[80 40 32 91 22 0 1; 36 41 38 94 23 1 1; ]
0600201260[78 38 32 92 22 0 1; 34 39 38 94 23 1 1; ]
0600201261[76 37 32 92 22 0 1; 31 37 38 94 23 1 1; ]
0600201262[74 35 31 92 22 0 1; 29 36 39 94 23 0 1; ]
0600201263[72 33 31 93 22 0 1; 27 34 39 94 23 0 1; ]
0600201264[71 32 31 93 22 0 1; 25 32 39 94 23 0 1; ]
0600201265[69 30 31 93 22 0 1; 23 31 39 94 23 0 1; ]
0600201266[66 28 31 94 22 0 1; 21 30 38 95 23 0 1; ]
0600201267[63 25 31 95 22 0 1; 19 28 37 96 23 0 1; ]
0600201268[60 24 31 96 22 0 1; 16 26 38 98 23 0 1; ]
0600201269[57 23 31 97 22 0 1; 12 25 39 100 23 0 1; ]
0600201270[54 22 31 98 22 0 1; 9 23 39 101 23 0 1; ]
0600201271[51 22 31 98 22 0 1; 6 22 40 102 23 0 1; ]
0600201272[48 22 32 99 22 0 1; 2 20 41 102 23 0 1; ]
0600201273[45 22 33 99 22 0 1; ]
0600201274[43 20 34 100 22 0 1; ]
0600201275[40 17 35 101 22 0 1; ]
0600201276[37 14 35 102 22 0 1; ]
0600201277[34 12 36 103 22 0 1; ]
0600201278[31 10 37 104 22 0 1; ]
0600201279[28 9 38 105 22 0 1; ]
0600201280[25 9 39 106 22 0 1; ]
0600201281[21 9 39 106 22 0 1; ]
0600201282[18 10 40 106 22 0 1; ]
0600201283[14 12 40 107 22 0 1; ]
0600201284[11 14 40 107 22 0 1; ]
0600201285[7 19 41 108 22 0 1; ]
0600201286[4 29 41 109 22 0 1; ]
0600201287[0 40 42 110 22 0 1; ]
0600201288[]
0600201289[]
0600201290[]
0600201291[]
0600201292[]
0600201293[]
0600201294[]
0600201295[]
0600201296[]
0600201297[]
0600201298[]
0600201299[]
0600201300[]
0600201301[]
0600201302[]
0600201303[]
0600201304[]
0600201305[]
0600201306[]
0600201307[]
0600201308[]
0600201309[]
0600201310[]
0600201311[]
0600201312[]
0600201313[]
0600201314[]
0600201315[]
0600201316[]
0600201317[]
0600201318[]
0600201319[]
0600201320[]
0600201321[]
0600201322[]
0600201323[]
0600201324[]
0600201325[]
0600201326[]
0600201327[]
0600201328[]
0600201329[]
0600201330[]
0600201331[]
0600201332[]
0600201333[]
0600201334[]
0600201335[]
0600201336[]
0600201337[]
0600201338[]
0600201339[]
0600201340[]
0600201341[]
0600201342[]
0600201343[]
0600201344[]
0600201345[]
0600201346[]
0600201347[]
0600201348[]
0600201349[]
0600201350[]
0600201351[]
0600201352[]
0600201353[]
0600201354[]
0600201355[]
0600201356[]
0600201357[]
0600201358[]
0600201359[]
0600201360[]
0600201361[]
0600201362[]
0600201363[]
0600201364[]
0600201365[]
0600201366[]
0600201367[]
0600201368[]
0600201369[]
0600201370[]
0600201371[]
0600201372[]
0600201373[]
0600201374[]
0600201375[]
0600201376[]
0600201377[]
0600201378[]
0600201379[]
0600201380[]
0600201381[]
0600201382[]
0600201383[]
0600201384[]
0600201385[]
0600201386[]
0600201387[]
0600201388[]
0600201389[]
0600201390[]
0600201391[]
0600201392[]
0600201393[]
0600201394[]
0600201395[]
0600201396[]
0600201397[]
0600201398[]
0600201399[]
0600201400[]
0600201401[]
0600201402[]
0600201403[]
0600201404[]
0600201405[]
0600201406[]
0600201407[]
0600201408[]
0600201409[]
0600201410[]
0600201411[]
0600201412[]
0600201413[]
0600201414[]
0600201415[]
0600201416[]
0600201417[]
0600201418[]
0600201419[]
0600201420[]
0600201421[]
0600201422[]
0600201423[]
0600201424[]
0600201425[]
0600201426[]
0600201427[]
0600201428[]
0600201429[]
0600201430[]
0600201431[]
0600201432[]
0600201433[]
0600201434[]
0600201435[]
0600201436[]
0600201437[]
0600201438[]
0600201439[]
0600201440[]
0600201441[]
0600201442[]
0600201443[]
0600201444[]
0600201445[]
0600201446[]
0600201447[]
0600201448[]
0600201449[]
0600201450[]
0600201451[]
0600201452[]
0600201453[]
0600201454[]
0600201455[]
0600201456[]
0600201457[]
0600201458[]
0600201459[]
0600201460[]
0600201461[]
0600201462[]
0600201463[]
0600201464[]
0600201465[]
0600201466[]
0600201467[]
0600201468[]
0600201469[]
0600201470[]
0600201471[]
0600201472[]
0600201473[]
0600201474[]
0600201475[]
0600201476[]
0600201477[]
0600201478[]
0600201479[]
0600201480[]
0600201481[]
0600201482[]
0600201483[]
0600201484[]
0600201485[]
0600201486[]
0600201487[]
0600201488[]
0600201489[]
0600201490[]
0600201491[]
0600201492[]
0600201493[]
0600201494[]
0600201495[]
0600201496[]
0600201497[]
0600201498[]
0600201499[]
0600201500[]
0600201501[]
0600201502[]
0600201503[]
0600201504[]
0600201505[]
0600201506[]
0600201507[]
0600201508[]
0600201509[]
0600201510[]
0600201511[]
0600201512[]
0600201513[]
0600201514[]
0600201515[]
0600201516[]
0600201517[]
0600201518[]
0600201519[]
0600201520[]
0600201521[]
0600201522[]
0600201523[]
0600201524[]
0600201525[]
0600201526[]
0600201527[]
0600201528[]
0600201529[]
0600201530[]
0600201531[]
0600201532[]
0600201533[]
0600201534[]
0600201535[]
